h3_id,suburb,month,sr_count
88ad361207fffff,PHILIPPI,Dec 2020,68
88ad361035fffff,KALKSTEENFONTEIN,Jun 2020,68
88ad36c453fffff,EERSTERIVIER,Oct 2020,68
88ad361b35fffff,WALLACEDENE,Sep 2020,68
88ad361027fffff,BISHOP LAVIS,Mar 2020,68
88ad361189fffff,ELSIES RIVER,Feb 2020,68
88ad3689b1fffff,BEACON VALLEY,Feb 2020,68
88ad3688a5fffff,ROCKLANDS,Jan 2020,68
88ad36c6cbfffff,UMRHABULO TRIANGLE,Oct 2020,68
88ad36898bfffff,TAFELSIG,Aug 2020,68
88ad36898bfffff,TAFELSIG,Jul 2020,68
88ad361111fffff,UITSIG,Feb 2020,68
88ad361141fffff,THE HAGUE,Nov 2020,68
88ad361165fffff,KALKFONTEIN,Jan 2020,68
88ad3689d5fffff,TAFELSIG,Oct 2020,68
88ad360245fffff,WINDERMERE,Jan 2020,68
88ad361111fffff,UITSIG,Sep 2020,68
88ad361051fffff,MANENBERG,Apr 2020,68
88ad368d23fffff,LOTUS RIVER,Feb 2020,68
88ad36156bfffff,SALT RIVER,Nov 2020,68
88ad3612e9fffff,PHILIPPI,Dec 2020,68
88ad368c33fffff,TOKAI,Jan 2020,68
88ad36132bfffff,DELFT 9,Dec 2020,68
88ad3612a9fffff,HANOVER PARK,May 2020,68
88ad361037fffff,BONTEHEUWEL,Dec 2020,68
88ad361033fffff,BONTEHEUWEL,Feb 2020,68
88ad361001fffff,GUGULETU,Jan 2020,68
88ad36c6b5fffff,MALIBU VILLAGE,Oct 2020,67
88ad361031fffff,BONTEHEUWEL,Oct 2020,67
88ad360025fffff,PARKLANDS,Feb 2020,67
88ad36c493fffff,ROOSENDAL,Sep 2020,67
88ad36701dfffff,WITSAND,Nov 2020,67
88ad368dc9fffff,RETREAT,Oct 2020,67
88ad36134dfffff,VICTORIA MXENGE,Aug 2020,67
88ad3685adfffff,SUNNYDALE,Nov 2020,67
88ad368ec1fffff,FISH HOEK,Feb 2020,67
88ad3689e7fffff,ILITHA PARK,Dec 2020,67
88ad360025fffff,PARKLANDS,Mar 2020,67
88ad3611c9fffff,BISHOP LAVIS,Mar 2020,67
88ad36c6a5fffff,EERSTERIVIER,Sep 2020,67
88ad36126bfffff,WOODLANDS,Nov 2020,67
88ad36132bfffff,DELFT 9,Oct 2020,67
88ad361519fffff,CAPE TOWN CITY CENTRE,Feb 2020,67
88ad36c6e5fffff,EERSTERIVIER SOUTH,Mar 2020,67
88ad36c41bfffff,ROSEDALE - KLEIN VLEI,Jul 2020,67
88ad3689edfffff,HARARE,Sep 2020,67
88ad361223fffff,PHILIPPI,Jul 2020,67
88ad368989fffff,TAFELSIG,May 2020,67
88ad3610ddfffff,ATHLONE,Sep 2020,67
88ad36701dfffff,WITSAND,Feb 2020,66
88ad361509fffff,WOODSTOCK,Dec 2020,66
88ad36024bfffff,KENSINGTON,Feb 2020,66
88ad361019fffff,SURREY ESTATE,Oct 2020,66
88ad36701dfffff,WITSAND,Jan 2020,66
88ad3612e9fffff,PHILIPPI,Jul 2020,66
88ad36c6a7fffff,FOREST HEIGHTS,Jul 2020,66
88ad360345fffff,PANORAMA,Jan 2020,66
88ad36132bfffff,DELFT SOUTH,Sep 2020,66
88ad3689d5fffff,TAFELSIG,Nov 2020,66
88ad3610c9fffff,BELGRAVIA,Oct 2020,66
88ad3610b3fffff,MAITLAND,Dec 2020,66
88ad368ec3fffff,FISH HOEK,Feb 2020,66
88ad36c4b9fffff,HAGLEY,Dec 2020,66
88ad3689b3fffff,LENTEGEUR,Feb 2020,66
88ad361769fffff,CLAREMONT,Sep 2020,66
88ad3611e7fffff,PAROW VALLEY,Jan 2020,66
88ad361055fffff,GUGULETU,Nov 2020,66
88ad36c453fffff,EERSTERIVIER,Dec 2020,66
88ad36101dfffff,MANENBERG,Nov 2020,66
88ad3670e1fffff,AVONDALE - WESFLEUR,Feb 2020,66
88ad36701dfffff,WITSAND,Apr 2020,66
88ad3610e9fffff,BRIDGETOWN,Dec 2020,66
88ad368893fffff,STRANDFONTEIN,Feb 2020,66
88ad361145fffff,THE HAGUE,Oct 2020,66
88ad361001fffff,GUGULETU,Dec 2020,66
88ad361057fffff,MANENBERG,Jun 2020,66
88ad36c6b5fffff,MALIBU VILLAGE,Dec 2020,66
88ad361365fffff,MFULENI,Oct 2020,66
88ad3601c9fffff,PARKLANDS,Dec 2020,66
88ad368da7fffff,WYNBERG,Oct 2020,66
88ad36d55bfffff,LWANDLE,Dec 2020,65
88ad36c41bfffff,ROSEDALE - KLEIN VLEI,Sep 2020,65
88ad367017fffff,PROTEA PARK - WESFLEUR,Oct 2020,65
88ad36156bfffff,SALT RIVER,Dec 2020,65
88ad3611e7fffff,PAROW VALLEY,Dec 2020,65
88ad3610c5fffff,SILVERTOWN,Sep 2020,65
88ad36d463fffff,STRAND,Feb 2020,65
88ad360251fffff,BROOKLYN,Jan 2020,65
88ad3685adfffff,SUNNYDALE,Jan 2020,65
88ad361189fffff,ELSIES RIVER,Nov 2020,65
88ad36d423fffff,STRAND,Dec 2020,65
88ad36132bfffff,DELFT SOUTH,Aug 2020,65
88ad360155fffff,DUNOON,Apr 2020,65
88ad36c6d9fffff,MANDELA PARK,Jan 2020,65
88ad368dadfffff,PLUMSTEAD,Jan 2020,65
88ad36c6abfffff,FOREST VILLAGE,Oct 2020,65
88ad36d55bfffff,LWANDLE,Oct 2020,65
88ad36d553fffff,NOMZAMO,Nov 2020,65
88ad36c6b5fffff,MALIBU VILLAGE,Nov 2020,65
88ad36c49bfffff,WESBANK,Jul 2020,65
88ad36126bfffff,WOODLANDS,Jan 2020,65
88ad361357fffff,PHILIPPI,Feb 2020,65
88ad3670e9fffff,AVONDALE - WESFLEUR,Feb 2020,65
88ad36126bfffff,WOODLANDS,Aug 2020,65
88ad361307fffff,DELFT SOUTH,Feb 2020,65
88ad36103bfffff,BONTEHEUWEL,Jun 2020,65
88ad3611e7fffff,PAROW VALLEY,Nov 2020,65
88ad36c493fffff,ROOSENDAL,Dec 2020,65
88ad36c6b5fffff,MALIBU VILLAGE,Jan 2020,65
88ad3611c9fffff,BISHOP LAVIS,Jan 2020,65
88ad361027fffff,BISHOP LAVIS,Feb 2020,65
88ad361183fffff,RUYTERWACHT,Oct 2020,65
88ad361033fffff,BONTEHEUWEL,Mar 2020,65
88ad368931fffff,KUYASA,Oct 2020,65
88ad36893bfffff,KUYASA,Mar 2020,64
88ad361357fffff,PHILIPPI,Jan 2020,64
88ad3610ddfffff,ATHLONE,Mar 2020,64
88ad361031fffff,BONTEHEUWEL,May 2020,64
88ad3656d5fffff,GREENVILLE GARDEN CITY,Aug 2020,64
88ad360025fffff,PARKLANDS,Jan 2020,64
88ad36c41bfffff,ROSEDALE - KLEIN VLEI,Oct 2020,64
88ad368983fffff,EASTRIDGE,Dec 2020,64
88ad368d33fffff,LOTUS RIVER,Sep 2020,64
88ad361015fffff,HEIDEVELD,Dec 2020,64
88ad361313fffff,CROSSROADS,Sep 2020,64
88ad368d23fffff,LOTUS RIVER,Jul 2020,64
88ad368ecdfffff,FISH HOEK,Mar 2020,64
88ad361189fffff,ELSIES RIVER,Oct 2020,64
88ad3611c9fffff,BISHOP LAVIS,Aug 2020,64
88ad361189fffff,ELSIES RIVER,Dec 2020,64
88ad361019fffff,SURREY ESTATE,Sep 2020,64
88ad3689d5fffff,TAFELSIG,Apr 2020,64
88ad36126bfffff,WOODLANDS,Jul 2020,64
88ad361207fffff,PHILIPPI,Mar 2020,64
88ad3689e3fffff,ILITHA PARK,Dec 2020,64
88ad36d429fffff,STRAND,Dec 2020,64
88ad3689b1fffff,BEACON VALLEY,Dec 2020,64
88ad36c4dbfffff,MFULENI,Jan 2020,64
88ad3689d5fffff,TAFELSIG,Dec 2020,64
88ad36132bfffff,DELFT SOUTH,Dec 2020,64
88ad36c4c5fffff,KLEINVLEI TOWN,Mar 2020,64
88ad361223fffff,PHILIPPI,Jan 2020,64
88ad368c2dfffff,LAVENDER HILL,Nov 2020,64
88ad36c643fffff,RIVERSIDE,Jan 2020,64
88ad36c6cbfffff,UMRHABULO TRIANGLE,Feb 2020,64
88ad361345fffff,MXOLISI PHETANI,Oct 2020,64
88ad368de7fffff,PLUMSTEAD,Feb 2020,64
88ad361207fffff,PHILIPPI,Feb 2020,63
88ad36024bfffff,KENSINGTON,Jul 2020,63
88ad361031fffff,BONTEHEUWEL,Jun 2020,63
88ad3610e1fffff,LANGA,Aug 2020,63
88ad361059fffff,MANENBERG,Feb 2020,63
88ad361235fffff,PHILIPPI,Jul 2020,63
88ad368dc1fffff,HEATHFIELD,Jan 2020,63
88ad3610e9fffff,BRIDGETOWN,Oct 2020,63
88ad36024bfffff,KENSINGTON,Nov 2020,63
88ad3689d7fffff,TAFELSIG,Jul 2020,63
88ad3611edfffff,RAVENSMEAD,Jul 2020,63
88ad361165fffff,KALKFONTEIN,Feb 2020,63
88ad361509fffff,WOODSTOCK,Feb 2020,63
88ad368da7fffff,WYNBERG,Dec 2020,63
88ad36d425fffff,NOMZAMO,Feb 2020,63
88ad36701dfffff,WITSAND,Mar 2020,63
88ad36176bfffff,CLAREMONT,Aug 2020,63
88ad368d35fffff,LOTUS RIVER,Jan 2020,63
88ad36d405fffff,STRAND,Nov 2020,63
88ad3689b3fffff,LENTEGEUR,Jan 2020,63
88ad361093fffff,OBSERVATORY,Jan 2020,63
88ad36176bfffff,CLAREMONT,Nov 2020,63
88ad3670e1fffff,AVONDALE - WESFLEUR,Aug 2020,63
88ad36d427fffff,ASANDA,Mar 2020,63
88ad368d0dfffff,PELIKAN PARK,Jul 2020,63
88ad36d425fffff,NOMZAMO,Mar 2020,63
88ad361b37fffff,WALLACEDENE,Jul 2020,63
88ad36c6a7fffff,FOREST HEIGHTS,Mar 2020,63
88ad3670e7fffff,SAXONSEA,Apr 2020,63
88ad361347fffff,MXOLISI PHETANI,Sep 2020,63
88ad36d423fffff,STRAND,Nov 2020,63
88ad3611c5fffff,BALVENIE,Jan 2020,63
88ad361031fffff,BONTEHEUWEL,Dec 2020,63
88ad36893bfffff,KUYASA,Jan 2020,62
88ad360251fffff,BROOKLYN,Mar 2020,62
88ad3611ebfffff,AVONWOOD,Jan 2020,62
88ad3611a9fffff,PAROW,Feb 2020,62
88ad36d463fffff,STRAND,Jan 2020,62
88ad36c4d7fffff,SILVERSANDS,Dec 2020,62
88ad361015fffff,HEIDEVELD,Feb 2020,62
88ad36899dfffff,EASTRIDGE,Dec 2020,62
88ad36c6adfffff,EERSTERIVIER,Jul 2020,62
88ad3656d5fffff,FISANTEKRAAL,Jan 2020,62
88ad361543fffff,WOODSTOCK,Sep 2020,62
88ad3689b7fffff,LENTEGEUR,Sep 2020,62
88ad3611cdfffff,CLARKES ESTATE,Mar 2020,62
88ad361a89fffff,BOSTON,Sep 2020,62
88ad3688abfffff,STRANDFONTEIN,Oct 2020,62
88ad361057fffff,MANENBERG,Mar 2020,62
88ad368dabfffff,PLUMSTEAD,Feb 2020,62
88ad36022dfffff,SUMMER GREENS,Oct 2020,62
88ad3610cdfffff,RYLANDS,Oct 2020,62
88ad36d55bfffff,LWANDLE,Mar 2020,62
88ad361247fffff,MORGANS VILLAGE,Nov 2020,62
88ad360251fffff,BROOKLYN,Aug 2020,62
88ad3689e7fffff,ILITHA PARK,Feb 2020,62
88ad36024bfffff,KENSINGTON,Oct 2020,62
88ad36d423fffff,STRAND,Sep 2020,62
88ad361145fffff,THE HAGUE,Aug 2020,62
88ad36d463fffff,STRAND,Dec 2020,62
88ad368d33fffff,PARKWOOD,Oct 2020,62
88ad368d3bfffff,GRASSY PARK,Oct 2020,62
88ad361031fffff,BONTEHEUWEL,Jul 2020,62
88ad36c6adfffff,EERSTERIVIER,Aug 2020,62
88ad368c25fffff,LAVENDER HILL,Nov 2020,62
88ad360155fffff,DUNOON,Nov 2020,62
88ad368d0dfffff,PELIKAN PARK,Sep 2020,62
88ad368589fffff,OCEAN VIEW,Dec 2020,61
88ad36c6adfffff,EERSTERIVIER,Jan 2020,61
88ad360155fffff,DUNOON,Oct 2020,61
88ad36118dfffff,LEONSDALE,Jul 2020,61
88ad361141fffff,THE HAGUE,Dec 2020,61
88ad3611edfffff,RAVENSMEAD,Sep 2020,61
88ad36c49bfffff,WESBANK,Aug 2020,61
88ad361769fffff,CLAREMONT,Jan 2020,61
88ad361327fffff,VOORBRUG,Feb 2020,61
88ad361031fffff,BONTEHEUWEL,Mar 2020,61
88ad36c6c3fffff,UMRHABULO TRIANGLE,Oct 2020,61
88ad36d55bfffff,LWANDLE,Feb 2020,61
88ad361947fffff,BLOEKOMBOS,Jul 2020,61
88ad36d425fffff,ASANDA,Sep 2020,61
88ad3689d1fffff,TAFELSIG,Jan 2020,61
88ad36d425fffff,NOMZAMO,Jul 2020,61
88ad368d0dfffff,PELIKAN PARK,Mar 2020,61
88ad361055fffff,GUGULETU,Aug 2020,61
88ad36118bfffff,RUYTERWACHT,Jul 2020,61
88ad368983fffff,EASTRIDGE,Jan 2020,61
88ad361307fffff,DELFT SOUTH,Jul 2020,61
88ad368d0dfffff,PELIKAN PARK,Jan 2020,61
88ad36c6b3fffff,MFULENI,May 2020,61
88ad361111fffff,UITSIG,Jun 2020,61
88ad3611e7fffff,PAROW VALLEY,Feb 2020,60
88ad361947fffff,BLOEKOMBOS,Sep 2020,60
88ad360155fffff,DUNOON,Dec 2020,60
88ad361149fffff,LEIDEN,Oct 2020,60
88ad368d33fffff,LOTUS RIVER,Oct 2020,60
88ad3618e5fffff,DURBANVILLE,Oct 2020,60
88ad368d3dfffff,LOTUS RIVER,Oct 2020,60
88ad361143fffff,DELFT 1 & 2,Nov 2020,60
88ad361267fffff,NEW WOODLANDS,Oct 2020,60
88ad368981fffff,TAFELSIG,Nov 2020,60
88ad36d425fffff,ASANDA,Jan 2020,60
88ad361235fffff,PHILIPPI,Jun 2020,60
88ad36134dfffff,VICTORIA MXENGE,Jul 2020,60
88ad361261fffff,LENTEGEUR,Jan 2020,60
88ad3689b7fffff,LENTEGEUR,Aug 2020,60
88ad3688a5fffff,ROCKLANDS,Feb 2020,60
88ad368d1bfffff,RETREAT,Jul 2020,60
88ad361169fffff,ROOSENDAL,Feb 2020,60
88ad368897fffff,STRANDFONTEIN,Jan 2020,60
88ad3689d1fffff,TAFELSIG,May 2020,60
88ad368c09fffff,LAKESIDE,Sep 2020,60
88ad368dabfffff,PLUMSTEAD,Jan 2020,60
88ad36105dfffff,GUGULETU,Oct 2020,60
88ad36c60bfffff,MACASSAR VILLAGE,Jan 2020,60
88ad367017fffff,PROTEA PARK - WESFLEUR,Mar 2020,60
88ad368931fffff,KUYASA,Feb 2020,60
88ad36118bfffff,RUYTERWACHT,Feb 2020,60
88ad36134dfffff,VICTORIA MXENGE,Nov 2020,60
88ad3611c9fffff,BISHOP LAVIS,Feb 2020,60
88ad36022dfffff,SUMMER GREENS,Nov 2020,60
88ad3601dbfffff,BLAAUWBERGSTRAND,Oct 2020,60
88ad3689edfffff,HARARE,Jan 2020,60
88ad36898bfffff,TAFELSIG,Mar 2020,60
88ad368c2dfffff,LAVENDER HILL,Aug 2020,60
88ad36c4b9fffff,HAGLEY,Nov 2020,60
88ad361221fffff,PHILIPPI,Oct 2020,60
88ad360155fffff,DUNOON,Aug 2020,60
88ad361149fffff,LEIDEN,Feb 2020,60
88ad3610e3fffff,LANGA,Jun 2020,60
88ad3689a1fffff,KHAYA,Dec 2020,60
88ad360251fffff,BROOKLYN,Dec 2020,60
88ad361147fffff,THE HAGUE,Dec 2020,60
88ad36103bfffff,BONTEHEUWEL,Sep 2020,60
88ad36c6a7fffff,FOREST HEIGHTS,Oct 2020,59
88ad361147fffff,THE HAGUE,Nov 2020,59
88ad36126bfffff,WOODLANDS,Dec 2020,59
88ad36c453fffff,EERSTERIVIER,Jul 2020,59
88ad36c4dbfffff,MFULENI,Feb 2020,59
88ad36122dfffff,PHILIPPI,Jan 2020,59
88ad361b33fffff,SCOTTSDENE,Jan 2020,59
88ad361509fffff,WOODSTOCK,Jun 2020,59
88ad368d35fffff,LOTUS RIVER,Mar 2020,59
88ad3689b3fffff,LENTEGEUR,Oct 2020,59
88ad361093fffff,OBSERVATORY,Aug 2020,59
88ad361b37fffff,WALLACEDENE,Jun 2020,59
88ad36d405fffff,STRAND,Jul 2020,59
88ad368d23fffff,LOTUS RIVER,Mar 2020,59
88ad36186dfffff,NORTHPINE,Jun 2020,59
88ad361003fffff,HEIDEVELD,Mar 2020,59
88ad361149fffff,LEIDEN,Sep 2020,59
88ad360245fffff,WINDERMERE,Jul 2020,59
88ad3610e3fffff,LANGA,Apr 2020,59
88ad368d33fffff,PARKWOOD,Nov 2020,59
88ad361027fffff,BISHOP LAVIS,May 2020,59
88ad367017fffff,PROTEA PARK - WESFLEUR,Sep 2020,59
88ad361327fffff,VOORBRUG,Dec 2020,59
88ad36701dfffff,WITSAND,Jul 2020,59
88ad361145fffff,ROOSENDAL,Feb 2020,59
88ad3611edfffff,RAVENSMEAD,May 2020,59
88ad368887fffff,STRANDFONTEIN,Jan 2020,59
88ad361867fffff,SCOTTSVILLE,Jul 2020,59
88ad3689edfffff,HARARE,Mar 2020,59
88ad368d37fffff,LOTUS RIVER,Nov 2020,59
88ad368d23fffff,LOTUS RIVER,Oct 2020,59
88ad361a1bfffff,BELLVILLE SOUTH,Nov 2020,59
88ad3612e9fffff,PHILIPPI,Mar 2020,58
88ad36134dfffff,VICTORIA MXENGE,Feb 2020,58
88ad361165fffff,KALKFONTEIN,Mar 2020,58
88ad3689e9fffff,ENDLOVINI,Nov 2020,58
88ad36c453fffff,EERSTERIVIER,Feb 2020,58
88ad3611c7fffff,ELSIES RIVER,Aug 2020,58
88ad368dc1fffff,HEATHFIELD,Mar 2020,58
88ad3689e3fffff,ILITHA PARK,Mar 2020,58
88ad3689e1fffff,HARARE,Nov 2020,58
88ad36701dfffff,WITSAND,Oct 2020,58
88ad361037fffff,BONTEHEUWEL,Jul 2020,58
88ad361323fffff,DELFT 8,Feb 2020,58
88ad361141fffff,THE HAGUE,Oct 2020,58
88ad3611c7fffff,ELSIES RIVER,Dec 2020,58
88ad36022dfffff,SUMMER GREENS,Feb 2020,58
88ad36899bfffff,WESTRIDGE - MITCHELLS PLAIN,Oct 2020,58
88ad36100bfffff,GUGULETU,Oct 2020,58
88ad36899dfffff,EASTRIDGE,Jun 2020,58
88ad36d425fffff,NOMZAMO,Apr 2020,58
88ad361267fffff,NEW WOODLANDS,Nov 2020,58
88ad36132bfffff,DELFT 9,Aug 2020,58
88ad368d33fffff,PARKWOOD,Dec 2020,58
88ad368c2dfffff,LAVENDER HILL,Mar 2020,58
88ad361509fffff,WOODSTOCK,Mar 2020,58
88ad361327fffff,VOORBRUG,Sep 2020,58
88ad361267fffff,NEW WOODLANDS,Jul 2020,58
88ad360223fffff,PHOENIX,Jan 2020,58
88ad368d31fffff,LOTUS RIVER,Sep 2020,58
88ad361769fffff,CLAREMONT,Feb 2020,58
88ad3685adfffff,SUNNYDALE,Mar 2020,58
88ad361111fffff,UITSIG,Jul 2020,58
88ad361143fffff,DELFT 1 & 2,Jan 2020,58
88ad3610ddfffff,ATHLONE,Jan 2020,58
88ad36c60bfffff,MACASSAR VILLAGE,Feb 2020,58
88ad368d37fffff,LOTUS RIVER,Oct 2020,58
88ad3685adfffff,SUNNYDALE,Aug 2020,58
88ad36c6ddfffff,MANDELA PARK,Jan 2020,58
88ad36c6a1fffff,EERSTERIVIER,Oct 2020,58
88ad36c4cbfffff,MALIBU VILLAGE,Dec 2020,58
88ad3611cdfffff,CLARKES ESTATE,Feb 2020,58
88ad361947fffff,BLOEKOMBOS,Nov 2020,58
88ad368d35fffff,LOTUS RIVER,Feb 2020,58
88ad367017fffff,PROTEA PARK - WESFLEUR,Jan 2020,58
88ad36c4cdfffff,ROSEDALE - KLEIN VLEI,Mar 2020,58
88ad3689d5fffff,TAFELSIG,Aug 2020,58
88ad361055fffff,GUGULETU,Sep 2020,58
88ad36898bfffff,TAFELSIG,Apr 2020,58
88ad361223fffff,PHILIPPI,Feb 2020,58
88ad36103bfffff,BONTEHEUWEL,Jan 2020,58
88ad3610c1fffff,BELGRAVIA,Jul 2020,58
88ad3689bbfffff,BEACON VALLEY,Oct 2020,57
88ad36d427fffff,ASANDA,Jan 2020,57
88ad361059fffff,MANENBERG,Nov 2020,57
88ad360267fffff,SUMMER GREENS,Nov 2020,57
88ad361189fffff,ELSIES RIVER,Mar 2020,57
88ad36c6e5fffff,EERSTERIVIER SOUTH,Oct 2020,57
88ad368931fffff,KUYASA,Jan 2020,57
88ad3689b9fffff,BEACON VALLEY,Feb 2020,57
88ad361037fffff,BONTEHEUWEL,Sep 2020,57
88ad3615c1fffff,SEA POINT,Jan 2020,57
88ad36132bfffff,DELFT SOUTH,Mar 2020,57
88ad3611a1fffff,GLENLILY,Jan 2020,57
88ad368997fffff,PORTLAND,Oct 2020,57
88ad36024bfffff,KENSINGTON,Dec 2020,57
88ad3670e1fffff,AVONDALE - WESFLEUR,Jun 2020,57
88ad3689e1fffff,HARARE,Oct 2020,57
88ad36122bfffff,PHILIPPI,Sep 2020,57
88ad361051fffff,MANENBERG,Jun 2020,57
88ad36103bfffff,HEIDEVELD,Feb 2020,57
88ad36c4cbfffff,MALIBU VILLAGE,Oct 2020,57
88ad36101dfffff,MANENBERG,Aug 2020,57
88ad36c493fffff,WESBANK,Nov 2020,57
88ad361023fffff,VALHALLA PARK,Nov 2020,57
88ad361235fffff,PHILIPPI,Feb 2020,57
88ad361019fffff,SURREY ESTATE,Mar 2020,57
88ad36c41bfffff,ROSEDALE - KLEIN VLEI,Mar 2020,57
88ad361321fffff,EINDHOVEN,Nov 2020,57
88ad3688bbfffff,STRANDFONTEIN,Sep 2020,57
88ad368dc9fffff,RETREAT,Mar 2020,57
88ad361353fffff,PHILIPPI,Sep 2020,57
88ad368d33fffff,LOTUS RIVER,Jul 2020,57
88ad368897fffff,STRANDFONTEIN,Dec 2020,57
88ad36195dfffff,BELMONT PARK,Oct 2020,57
88ad368581fffff,OCEAN VIEW,Oct 2020,57
88ad368d35fffff,LOTUS RIVER,Aug 2020,57
88ad36898dfffff,TAFELSIG,Feb 2020,57
88ad361147fffff,THE HAGUE,Feb 2020,57
88ad361543fffff,WOODSTOCK,Nov 2020,57
88ad361231fffff,PHILIPPI,Mar 2020,57
88ad368d35fffff,LOTUS RIVER,Sep 2020,57
88ad36c6c1fffff,UMRHABULO TRIANGLE,Feb 2020,57
88ad360155fffff,DUNOON,May 2020,57
88ad36d5bdfffff,HELDERVUE,Feb 2020,57
88ad36d553fffff,NOMZAMO,Dec 2020,57
88ad36d553fffff,NOMZAMO,Oct 2020,57
88ad361353fffff,PHILIPPI,Oct 2020,57
88ad361551fffff,VREDEHOEK,Dec 2020,57
88ad361113fffff,EUREKA ESTATE,Sep 2020,57
88ad361351fffff,PHILIPPI,Oct 2020,57
88ad36176bfffff,CLAREMONT,Jul 2020,56
88ad368da7fffff,WYNBERG,Jul 2020,56
88ad36c6a1fffff,EERSTERIVIER,Dec 2020,56
88ad3610e1fffff,LANGA,Sep 2020,56
88ad361353fffff,PHILIPPI,Mar 2020,56
88ad361545fffff,OBSERVATORY,Jul 2020,56
88ad3611edfffff,RAVENSMEAD,Feb 2020,56
88ad361031fffff,BONTEHEUWEL,Aug 2020,56
88ad36c493fffff,ROOSENDAL,Mar 2020,56
88ad3610a3fffff,PINELANDS,Nov 2020,56
88ad368897fffff,STRANDFONTEIN,Oct 2020,56
88ad361113fffff,EUREKA ESTATE,Nov 2020,56
88ad361207fffff,PHILIPPI,Jan 2020,56
88ad36858dfffff,OCEAN VIEW,Mar 2020,56
88ad368d31fffff,LOTUS RIVER,Mar 2020,56
88ad3611c9fffff,BISHOP LAVIS,Dec 2020,56
88ad36c4cdfffff,ROSEDALE - KLEIN VLEI,Nov 2020,56
88ad36100bfffff,GUGULETU,Feb 2020,56
88ad36d553fffff,NOMZAMO,Jun 2020,56
88ad36126bfffff,WOODLANDS,Oct 2020,56
88ad361327fffff,VOORBRUG,Aug 2020,56
88ad361001fffff,GUGULETU,Aug 2020,56
88ad36c493fffff,WESBANK,Oct 2020,56
88ad36195dfffff,BELMONT PARK,Dec 2020,56
88ad3610ddfffff,ATHLONE,Jun 2020,56
88ad3610ddfffff,ATHLONE,Feb 2020,56
88ad361307fffff,DELFT SOUTH,Aug 2020,56
88ad3610b3fffff,MAITLAND,Sep 2020,56
88ad368887fffff,STRANDFONTEIN,Oct 2020,56
88ad361149fffff,LEIDEN,Aug 2020,56
88ad368c33fffff,TOKAI,Aug 2020,56
88ad368983fffff,EASTRIDGE,Oct 2020,56
88ad361027fffff,BISHOP LAVIS,Apr 2020,56
88ad36118dfffff,LEONSDALE,Aug 2020,56
88ad368895fffff,STRANDFONTEIN,Feb 2020,56
88ad368d31fffff,LOTUS RIVER,Aug 2020,56
88ad3689d1fffff,TAFELSIG,Oct 2020,56
88ad368dc9fffff,RETREAT,Dec 2020,56
88ad361231fffff,PHILIPPI,Feb 2020,55
88ad361133fffff,RAVENSMEAD,Jun 2020,55
88ad361143fffff,DELFT 1 & 2,Mar 2020,55
88ad36893bfffff,KUYASA,Nov 2020,55
88ad361235fffff,PHILIPPI,Apr 2020,55
88ad368c29fffff,SEAWINDS,Sep 2020,55
88ad36c6b3fffff,MFULENI,Apr 2020,55
88ad361111fffff,UITSIG,Aug 2020,55
88ad3689d1fffff,TAFELSIG,Feb 2020,55
88ad368d23fffff,LOTUS RIVER,Nov 2020,55
88ad361947fffff,BLOEKOMBOS,Jan 2020,55
88ad3612d9fffff,LOTUS RIVER,Jul 2020,55
88ad3689b1fffff,BEACON VALLEY,Jan 2020,55
88ad361223fffff,PHILIPPI,Mar 2020,55
88ad361093fffff,OBSERVATORY,Jul 2020,55
88ad36c41bfffff,ROSEDALE - KLEIN VLEI,Nov 2020,55
88ad361113fffff,EUREKA ESTATE,Jul 2020,55
88ad368589fffff,OCEAN VIEW,Oct 2020,55
88ad36103bfffff,BONTEHEUWEL,May 2020,55
88ad36899dfffff,EASTRIDGE,Oct 2020,55
88ad3685adfffff,SUNNYDALE,Jun 2020,55
88ad3689d3fffff,ROCKLANDS,Mar 2020,55
88ad3612d5fffff,OTTERY,Jan 2020,55
88ad368d15fffff,GRASSY PARK,Feb 2020,55
88ad368da7fffff,WYNBERG,Nov 2020,55
88ad3670e1fffff,AVONDALE - WESFLEUR,Jan 2020,55
88ad36c4d9fffff,MFULENI,Mar 2020,55
88ad36d423fffff,STRAND,Jan 2020,55
88ad360267fffff,SUMMER GREENS,Feb 2020,55
88ad361149fffff,LEIDEN,Jun 2020,55
88ad36c6a1fffff,EERSTERIVIER,Jul 2020,55
88ad368d35fffff,LOTUS RIVER,May 2020,55
88ad3689a1fffff,KHAYA,Feb 2020,55
88ad36c49bfffff,WESBANK,Jun 2020,55
88ad367017fffff,PROTEA PARK - WESFLEUR,Jul 2020,55
88ad361055fffff,GUGULETU,Jan 2020,55
88ad3611ebfffff,AVONWOOD,Jul 2020,55
88ad360251fffff,BROOKLYN,Feb 2020,55
88ad368897fffff,STRANDFONTEIN,Nov 2020,55
88ad36c6c3fffff,UMRHABULO TRIANGLE,Jan 2020,55
88ad36893bfffff,KUYASA,Apr 2020,55
88ad3611edfffff,RAVENSMEAD,Mar 2020,55
88ad361229fffff,PHILIPPI,Sep 2020,55
88ad36114dfffff,VOORBRUG,Dec 2020,55
88ad361867fffff,SCOTTSVILLE,Mar 2020,55
88ad3612e9fffff,PHILIPPI,Oct 2020,55
88ad368c25fffff,LAVENDER HILL,Dec 2020,55
88ad3611c7fffff,ELSIES RIVER,Nov 2020,55
